id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-3609759-A,Photoelectric keyboard encoder ,Emerson Electric Co,Daniel E Teske,1969-12-31,1969-12-31,1971-09-28,1971-09-28,https://patents.google.com/patent/US3609759A/en,https://patentimages.storage.googleapis.com/aa/84/ff/bdfddfe046a6d5/US3609759-drawings-page-2.png
US-3508348-A,Magnetic soroban (abacus) ,Kogane Harada,Kogane Harada,1967-11-28,1967-11-28,1970-04-28,1970-04-28,https://patents.google.com/patent/US3508348A/en,https://patentimages.storage.googleapis.com/d8/36/c6/966bbaafdaaae1/US3508348-drawings-page-1.png
US-2800744-A,Toy aircraft engine starter ,Wen Mac Corp,A C Boultinghouse,1956-02-20,1956-02-20,1957-07-30,1957-07-30,https://patents.google.com/patent/US2800744A/en,https://patentimages.storage.googleapis.com/81/83/b3/1567a837f74aad/US2800744-drawings-page-1.png
US-3226446-A,Hydroxybenzyloxy-amine derivatives ,Smith & Nephew,"Drain David John, Williams Haydn Windsor Richard, Howes John Gordon Bernard",1960-11-03,1961-10-31,1965-12-28,1965-12-28,https://patents.google.com/patent/US3226446A/en,
US-2955755-A,"Electro-mechanical storage, transfer, and read-out device ",Burroughs Corp,Robert S Bradshaw,1955-07-29,1955-07-29,1960-10-11,1960-10-11,https://patents.google.com/patent/US2955755A/en,https://patentimages.storage.googleapis.com/f6/a8/86/e146d2080de851/US2955755-drawings-page-1.png
US-2862664-A,Electrical keyboard ,Burroughs Corp,Duncan N Macdonald,1955-10-31,1955-10-31,1958-12-02,1958-12-02,https://patents.google.com/patent/US2862664A/en,https://patentimages.storage.googleapis.com/0c/cb/77/dafa01793bb6a5/US2862664-drawings-page-1.png
US-2791311-A,Form feed mechanism for business machine ,Underwood Corp,"Richard W Yerks, Vincent A Malatesta",1955-11-25,1955-11-25,1957-05-07,1957-05-07,https://patents.google.com/patent/US2791311A/en,https://patentimages.storage.googleapis.com/ed/44/dd/025bb3a7fac2a8/US2791311-drawings-page-1.png
US-3604650-A,Universal tape winder ,"Gunnar Wennerberg, Paul Westin","Gunnar Wennerberg, Paul Westin",1969-10-23,1969-10-23,1971-09-14,1971-09-14,https://patents.google.com/patent/US3604650A/en,https://patentimages.storage.googleapis.com/31/c3/66/2903a4a1b847d6/US3604650-drawings-page-2.png
US-2942776-A,Actuating mechanism for ten key adding machines ,Underwood Corp,Walter A Anderson,1955-12-29,1955-12-29,1960-06-28,1960-06-28,https://patents.google.com/patent/US2942776A/en,https://patentimages.storage.googleapis.com/be/d2/4e/52a38b0cc82915/US2942776-drawings-page-1.png
US-4350878-A,Conception control calendar ,"Schwarz Karl H, Ingrid Schwarz","Karl H. Schwarz, Ingrid Schwarz",1981-05-18,1981-05-18,1982-09-21,1982-09-21,https://patents.google.com/patent/US4350878A/en,https://patentimages.storage.googleapis.com/56/89/56/2e2ada75865ab3/US4350878-drawings-page-2.png
US-2121683-A,Calculating machine ,Gardner Company,Jr Edwin F Britten,1936-12-29,1936-12-29,1938-06-21,1938-06-21,https://patents.google.com/patent/US2121683A/en,https://patentimages.storage.googleapis.com/a7/99/81/4aa7ab6e839d5e/US2121683-drawings-page-1.png
US-2240549-A,Card punching machine ,Ibm,Fred M Carroll,1939-05-11,1939-05-11,1941-05-06,1941-05-06,https://patents.google.com/patent/US2240549A/en,https://patentimages.storage.googleapis.com/93/1f/e7/8252b7628b098f/US2240549-drawings-page-1.png
US-2410823-A,Calculating machine ,,,,,1946-11-12,1946-11-12,https://patents.google.com/patent/US2410823A/en,https://patentimages.storage.googleapis.com/52/d9/75/6d9f6b69f310a0/US2410823-drawings-page-1.png
US-2583810-A,Accumulator state control ,,,,,1952-01-29,1952-01-29,https://patents.google.com/patent/US2583810A/en,https://patentimages.storage.googleapis.com/67/40/67/8f33407b96cc7a/US2583810-drawings-page-1.png
US-2309069-A,Column adjuster for bookkeeping machines ,Sobisch Johannes,Sobisch Johannes,1938-06-17,1939-06-15,1943-01-19,1943-01-19,https://patents.google.com/patent/US2309069A/en,https://patentimages.storage.googleapis.com/8e/e0/25/7ee933115843a4/US2309069-drawings-page-1.png
KR-101021269-B1,3d image system synthesizing the private picture image in editting the digital aerial photography information ,(주)선운 이앤지,전홍진,2010-10-18,2010-10-18,2011-03-11,2011-03-11,https://patents.google.com/patent/KR101021269B1/en,https://patentimages.storage.googleapis.com/9f/93/96/1a5eeedcc8f8c9/112010067197577-pat00001.png
US-2118354-A,Catamenial calendar ,,,,,1938-05-24,1938-05-24,https://patents.google.com/patent/US2118354A/en,https://patentimages.storage.googleapis.com/01/c9/72/ea3a6faa87f354/US2118354-drawings-page-1.png
US-2130723-A,Calculating machine ,,,,,1938-09-20,1938-09-20,https://patents.google.com/patent/US2130723A/en,https://patentimages.storage.googleapis.com/f4/dd/b3/cb62ea5cd9e5c2/US2130723-drawings-page-1.png
US-2797047-A,Lehre ,,,,,1957-06-25,1957-06-25,https://patents.google.com/patent/US2797047A/en,https://patentimages.storage.googleapis.com/ad/07/95/3c8bbcb2a867ca/US2797047-drawings-page-1.png
US-1951592-A,Cipher eliminating mechanism ,Portable Adding Machine Compan,Glenn J Barrett,1931-04-27,1931-04-27,1934-03-20,1934-03-20,https://patents.google.com/patent/US1951592A/en,https://patentimages.storage.googleapis.com/30/f0/a3/6ad2648754c73d/US1951592-drawings-page-1.png
US-2344627-A,Computing machine ,,,,,1944-03-21,1944-03-21,https://patents.google.com/patent/US2344627A/en,https://patentimages.storage.googleapis.com/0f/60/7c/fd188eb0a720f3/US2344627-drawings-page-1.png
US-1534938-A,Keyboard of calculating machines ,,,,,1925-04-21,1925-04-21,https://patents.google.com/patent/US1534938A/en,https://patentimages.storage.googleapis.com/69/3d/99/6d140ce82732c3/US1534938-drawings-page-1.png
US-2633220-A,Full cycle locating means for calculating machines ,Monroe Calculating Machine,George C Chase,1949-09-02,1949-09-02,1953-03-31,1953-03-31,https://patents.google.com/patent/US2633220A/en,https://patentimages.storage.googleapis.com/ed/7b/57/f1a8f90aa26a42/US2633220-drawings-page-1.png
US-2821342-A,Capellaro ,,,,,1958-01-28,1958-01-28,https://patents.google.com/patent/US2821342A/en,https://patentimages.storage.googleapis.com/03/90/8a/30727fe90afe68/US2821342-drawings-page-1.png
US-2698139-A,machine release means key interlock ,,,,,1954-12-28,1954-12-28,https://patents.google.com/patent/US2698139A/en,https://patentimages.storage.googleapis.com/47/50/c0/e43dc20170cb84/US2698139-drawings-page-1.png
US-2708550-A,Value setting and transmitting mechanism for a ten key machine ,Kienzle Apparate Gmbh,Maier Lorenz,1949-10-26,1950-08-04,1955-05-17,1955-05-17,https://patents.google.com/patent/US2708550A/en,https://patentimages.storage.googleapis.com/44/46/c5/af2f7e326b984d/US2708550-drawings-page-1.png
US-2371914-A,Accounting machine ,,,,,1945-03-20,1945-03-20,https://patents.google.com/patent/US2371914A/en,https://patentimages.storage.googleapis.com/ec/04/8d/587f58a5c618d3/US2371914-drawings-page-1.png
US-2189851-A,Accounting machine ,,,,,1940-02-13,1940-02-13,https://patents.google.com/patent/US2189851A/en,https://patentimages.storage.googleapis.com/36/c8/8f/a3edfdf37a4525/US2189851-drawings-page-1.png
US-2350979-A,Calculating machine ,,,,,1944-06-13,1944-06-13,https://patents.google.com/patent/US2350979A/en,https://patentimages.storage.googleapis.com/c1/03/55/e25c0113bffa0a/US2350979-drawings-page-1.png
US-1318798-A,William p ,,,,,1919-10-14,1919-10-14,https://patents.google.com/patent/US1318798A/en,https://patentimages.storage.googleapis.com/e7/cc/46/ad85c84ee47918/US1318798-drawings-page-1.png
US-957221-A,Hand for comptometers. ,Sayers B Lamkin,Sayers B Lamkin,1909-11-01,1909-11-01,1910-05-10,1910-05-10,https://patents.google.com/patent/US957221A/en,https://patentimages.storage.googleapis.com/f8/b7/17/3b9cf831979f92/US957221-drawings-page-1.png
US-3181784-A,"Business machine having a control, device for the automatic control of totalizing machine runs ",,,,,1965-05-04,1965-05-04,https://patents.google.com/patent/US3181784A/en,https://patentimages.storage.googleapis.com/e8/f4/06/b0ad3854d5c7d4/US3181784-drawings-page-1.png
US-2390041-A,Calculating machine ,,,,,1945-12-04,1945-12-04,https://patents.google.com/patent/US2390041A/en,https://patentimages.storage.googleapis.com/0a/15/b8/d86869a07825a9/US2390041-drawings-page-1.png
US-1997167-A,Printing mechanism ,Ibm,James W Bryce,1933-10-07,1933-10-07,1935-04-09,1935-04-09,https://patents.google.com/patent/US1997167A/en,https://patentimages.storage.googleapis.com/dd/2f/5c/550bf8797b207b/US1997167-drawings-page-1.png
US-1730147-A,horton ,,,,,1929-10-01,1929-10-01,https://patents.google.com/patent/US1730147A/en,https://patentimages.storage.googleapis.com/fa/f6/12/86aca63367d5a3/US1730147-drawings-page-1.png
US-2880930-A,werner ,,,,,1959-04-07,1959-04-07,https://patents.google.com/patent/US2880930A/en,https://patentimages.storage.googleapis.com/23/9a/1a/b66081748e8426/US2880930-drawings-page-1.png
US-2291154-A,Calculating machine ,,,,,1942-07-28,1942-07-28,https://patents.google.com/patent/US2291154A/en,https://patentimages.storage.googleapis.com/c2/c8/1e/da07f350f61890/US2291154-drawings-page-1.png
US-2141269-A,Control mechanism for calculating machines ,,,,,1938-12-27,1938-12-27,https://patents.google.com/patent/US2141269A/en,https://patentimages.storage.googleapis.com/76/92/a3/a5bd5ccb249377/US2141269-drawings-page-1.png
US-2052844-A,Registering apparatus ,,,,,1936-09-01,1936-09-01,https://patents.google.com/patent/US2052844A/en,https://patentimages.storage.googleapis.com/97/72/89/6872a6aad5212a/US2052844-drawings-page-1.png
US-4137448-A,Putting stroke calculator ,Smith William J,William J. Smith,1976-10-04,1976-10-04,1979-01-30,1979-01-30,https://patents.google.com/patent/US4137448A/en,https://patentimages.storage.googleapis.com/3a/90/9a/0ed15c2aef341e/US4137448-drawings-page-2.png
US-2108596-A,Calculating machine ,,,,,1938-02-15,1938-02-15,https://patents.google.com/patent/US2108596A/en,https://patentimages.storage.googleapis.com/e3/49/fc/2bea64d263eac9/US2108596-drawings-page-1.png
US-1637827-A,Coupling device for calculating machines ,Rheinische Metallw & Maschf,Kottmann August,1925-10-10,1925-12-24,1927-08-02,1927-08-02,https://patents.google.com/patent/US1637827A/en,https://patentimages.storage.googleapis.com/cb/e1/cc/3ba0e64cc6f52d/US1637827-drawings-page-1.png
US-2542658-A,Garbell ,,,,,1951-02-20,1951-02-20,https://patents.google.com/patent/US2542658A/en,https://patentimages.storage.googleapis.com/c1/bf/6a/bfdc715df87856/US2542658-drawings-page-1.png
US-1514954-A,Register mechanism and means for operating the same ,William R Heath,William J Crumpton,1908-04-29,1908-04-29,1924-11-11,1924-11-11,https://patents.google.com/patent/US1514954A/en,https://patentimages.storage.googleapis.com/pages/US1514954-0.png
US-2467441-A,Early value setting mechanism ,,,,,1949-04-19,1949-04-19,https://patents.google.com/patent/US2467441A/en,https://patentimages.storage.googleapis.com/f7/00/77/667c38bfe3b0b6/US2467441-drawings-page-1.png
US-2035310-A,Recorder ,Raymond M Florance,Raymond M Florance,1933-03-09,1933-03-09,1936-03-24,1936-03-24,https://patents.google.com/patent/US2035310A/en,https://patentimages.storage.googleapis.com/cd/10/32/971e16c87f9e98/US2035310-drawings-page-1.png
US-2307669-A,Listing machine ,Monroe Calculating Machine,Crosman Loring Pickering,1941-11-29,1941-11-29,1943-01-05,1943-01-05,https://patents.google.com/patent/US2307669A/en,https://patentimages.storage.googleapis.com/79/ef/44/3da0932f749414/US2307669-drawings-page-1.png
US-1165058-A,Kindergarten device. ,Richard L Behan,Richard L Behan,1915-02-12,1915-02-12,1915-12-21,1915-12-21,https://patents.google.com/patent/US1165058A/en,https://patentimages.storage.googleapis.com/e4/ac/57/61a21527537056/US1165058-drawings-page-1.png
US-1838647-A,Calculating machine ,,,,,1931-12-29,1931-12-29,https://patents.google.com/patent/US1838647A/en,https://patentimages.storage.googleapis.com/5a/11/0d/676b26e5f837a8/US1838647-drawings-page-1.png
US-1750191-A,Perforated-card-controlled machine ,Ibm,Peirce John Royden,1927-07-07,1927-07-07,1930-03-11,1930-03-11,https://patents.google.com/patent/US1750191A/en,https://patentimages.storage.googleapis.com/0d/bb/12/1877fa6d49e8be/US1750191-drawings-page-1.png
US-2597162-A,Columnar selection carriage ,,,,,1952-05-20,1952-05-20,https://patents.google.com/patent/US2597162A/en,https://patentimages.storage.googleapis.com/cc/81/4e/f64e9aa9a3ff73/US2597162-drawings-page-1.png
US-2176640-A,Keyboard construction ,Todd Co Inc,Walter B Payne,1933-12-28,1937-02-08,1939-10-17,1939-10-17,https://patents.google.com/patent/US2176640A/en,https://patentimages.storage.googleapis.com/e9/74/2d/fca8597990938a/US2176640-drawings-page-1.png
US-1853050-A,Calculating machine ,Burroughs Adding Machine Co,Allen A Horton,1926-01-29,1926-01-29,1932-04-12,1932-04-12,https://patents.google.com/patent/US1853050A/en,https://patentimages.storage.googleapis.com/7f/82/0c/3caa2ed448d4c1/US1853050-drawings-page-1.png
US-2229765-A,Calculating machine ,,,,,1941-01-28,1941-01-28,https://patents.google.com/patent/US2229765A/en,https://patentimages.storage.googleapis.com/9f/83/97/45bc08b94180d4/US2229765-drawings-page-1.png
US-2340261-A,Calculating and registering machine ,Eichler Ulrich,Eichler Ulrich,1936-08-17,1937-11-02,1944-01-25,1944-01-25,https://patents.google.com/patent/US2340261A/en,https://patentimages.storage.googleapis.com/b3/a6/4a/6b1df1efe2ab38/US2340261-drawings-page-1.png
US-2313982-A,Accounting machine ,,,,,1943-03-16,1943-03-16,https://patents.google.com/patent/US2313982A/en,https://patentimages.storage.googleapis.com/ec/8e/08/c935a9322fe7b5/US2313982-drawings-page-1.png
US-2970754-A,Multiplication control means for ten key calculating machines ,,,,,1961-02-07,1961-02-07,https://patents.google.com/patent/US2970754A/en,https://patentimages.storage.googleapis.com/93/e7/6c/c0bbd1a1b2ebe8/US2970754-drawings-page-1.png
US-2279858-A,Cash register ,,,,,1942-04-14,1942-04-14,https://patents.google.com/patent/US2279858A/en,https://patentimages.storage.googleapis.com/c6/fd/3e/32a74af0dce74b/US2279858-drawings-page-1.png
US-1968201-A,Calculating machine ,,,,,1934-07-31,1934-07-31,https://patents.google.com/patent/US1968201A/en,https://patentimages.storage.googleapis.com/28/c6/08/92b76504f72ae5/US1968201-drawings-page-1.png
US-RE22947-E,Multiplying unit ,,,,,1947-12-09,1947-12-09,https://patents.google.com/patent/USRE22947E/en,https://patentimages.storage.googleapis.com/a4/5c/f5/c819c36762643c/USRE22947-drawings-page-1.png
US-2304327-A,Calculator ,,,,,1942-12-08,1942-12-08,https://patents.google.com/patent/US2304327A/en,https://patentimages.storage.googleapis.com/9a/78/1c/92b8230077dbfa/US2304327-drawings-page-1.png
US-1931113-A,Aligning means for registering ,,,,,1933-10-17,1933-10-17,https://patents.google.com/patent/US1931113A/en,https://patentimages.storage.googleapis.com/9b/a4/b2/014600d2cdca68/US1931113-drawings-page-1.png
US-2550581-A,Credit balance mechanism fob ,,,,,1951-04-24,1951-04-24,https://patents.google.com/patent/US2550581A/en,https://patentimages.storage.googleapis.com/33/d2/a6/72872473c52ed3/US2550581-drawings-page-1.png
US-3834638-A,Assembly for spooling an audit trail in a data terminal ,Singer Co,"J Savage, A Hawkins",1973-01-05,1973-01-05,1974-09-10,1974-09-10,https://patents.google.com/patent/US3834638A/en,https://patentimages.storage.googleapis.com/c5/91/a8/5513c330a234ff/US3834638-drawings-page-2.png
US-2984412-A,sundstrand ,,,,,1961-05-16,1961-05-16,https://patents.google.com/patent/US2984412A/en,https://patentimages.storage.googleapis.com/2b/95/e6/92a459f1181c2b/US2984412-drawings-page-1.png
US-3644888-A,Error-detecting apparatus for a keystroke-operated business machin ,Digitronics Corp,Francis C Marino,1970-04-13,1970-04-13,1972-02-22,1972-02-22,https://patents.google.com/patent/US3644888A/en,https://patentimages.storage.googleapis.com/f5/6a/c1/356995087f18ae/US3644888-drawings-page-2.png
US-3688418-A,Manual computing device ,Wilson Henry A,Henry Allen Wilson,1970-03-09,1970-03-09,1972-09-05,1972-09-05,https://patents.google.com/patent/US3688418A/en,https://patentimages.storage.googleapis.com/c0/df/fa/b6348b277e5cc2/US3688418-drawings-page-2.png
US-3750062-A,Thin-type switchboard ,Suwa Seikosha Kk,M Goto,1970-08-17,1971-08-16,1973-07-31,1973-07-31,https://patents.google.com/patent/US3750062A/en,https://patentimages.storage.googleapis.com/cc/52/fa/faa58e82ca8d7b/US3750062-drawings-page-2.png
US-2365324-A,avery ,,,,,1944-12-19,1944-12-19,https://patents.google.com/patent/US2365324A/en,https://patentimages.storage.googleapis.com/62/ca/07/e6c616826b9149/US2365324-drawings-page-1.png
US-4797539-A,Alcoholic concentration indicator ,Forest Guy A,Guy A. Forest,1987-06-10,1987-06-10,1989-01-10,1989-01-10,https://patents.google.com/patent/US4797539A/en,https://patentimages.storage.googleapis.com/5c/fc/64/e09d20cb1250dc/US4797539-drawings-page-2.png
US-2787953-A,Print device shifiting means for effecting interspersed printing ,Anker Werke Ag,"Sobisch Johannes, Kruger August",1953-04-02,1954-04-01,1957-04-09,1957-04-09,https://patents.google.com/patent/US2787953A/en,https://patentimages.storage.googleapis.com/4b/5b/4c/d5ec401ed41d7b/US2787953-drawings-page-1.png
US-1764915-A,vethe ,,,,,1930-06-17,1930-06-17,https://patents.google.com/patent/US1764915A/en,https://patentimages.storage.googleapis.com/41/ca/43/7f953394ff85ed/US1764915-drawings-page-1.png
US-2377767-A,Automatic normalizing mechanism ,,,,,1945-06-05,1945-06-05,https://patents.google.com/patent/US2377767A/en,https://patentimages.storage.googleapis.com/4a/7e/41/aea47edd3f0b3d/US2377767-drawings-page-1.png
US-2714985-A,saxby etal ,,,,,1955-08-09,1955-08-09,https://patents.google.com/patent/US2714985A/en,https://patentimages.storage.googleapis.com/fe/e3/1c/e4c71f0b3f772f/US2714985-drawings-page-1.png
US-1707303-A,Adding machine ,Greve John Emil William,Greve John Emil William,1920-01-26,1921-04-25,1929-04-02,1929-04-02,https://patents.google.com/patent/US1707303A/en,https://patentimages.storage.googleapis.com/16/c8/26/2a52b63b149a2f/US1707303-drawings-page-1.png
US-3685041-A,Decimal to binary encoder for generating decimal point position and round-off information in a calculator ,Burroughs Corp,Nicholas Kondur Jr,1970-05-12,1970-05-12,1972-08-15,1972-08-15,https://patents.google.com/patent/US3685041A/en,https://patentimages.storage.googleapis.com/fe/12/ff/64268e874cc13f/US3685041-drawings-page-2.png
US-2531206-A,Multiplier entering means ,,,,,1950-11-21,1950-11-21,https://patents.google.com/patent/US2531206A/en,https://patentimages.storage.googleapis.com/a4/47/54/a5308beadf5ed1/US2531206-drawings-page-1.png
US-4240153-A,Biorhythm display device ,Merritt Raymond L,Raymond L. Merritt,1978-02-13,1978-02-13,1980-12-16,1980-12-16,https://patents.google.com/patent/US4240153A/en,https://patentimages.storage.googleapis.com/70/46/90/d5497be45efcac/US4240153-drawings-page-2.png
US-4882472-A,Fluoride supplement calculator ,Bristol-Myers Company,"Susan J. Sigman, Paula A. Meade",1989-01-05,1989-01-05,1989-11-21,1989-11-21,https://patents.google.com/patent/US4882472A/en,https://patentimages.storage.googleapis.com/01/10/3c/b873c6c829bee3/US4882472-drawings-page-2.png
US-3946666-A,Comma printing mechanism ,"Ricoh Co., Ltd.",Shizuo Yokoyama,1973-10-25,1974-10-21,1976-03-30,1976-03-30,https://patents.google.com/patent/US3946666A/en,https://patentimages.storage.googleapis.com/25/ee/be/66ee20698709f1/US3946666-drawings-page-2.png
US-997983-A,Recording device. ,Ncr Co,Theodore M Foote,1903-12-26,1903-12-26,1911-07-18,1911-07-18,https://patents.google.com/patent/US997983A/en,https://patentimages.storage.googleapis.com/65/ce/1a/ca5a70b6d1bd80/US997983-drawings-page-1.png
US-2895121-A,Read-out apparatus for movable indicating mechanisms ,Norman Ind Inc Van,William R Bliss,1954-10-07,1954-10-07,1959-07-14,1959-07-14,https://patents.google.com/patent/US2895121A/en,https://patentimages.storage.googleapis.com/cd/68/a0/ef79c8b74a3af5/US2895121-drawings-page-1.png
US-3606833-A,Common setting means and interlock cash register and credit card recorder ,Ncr Co,Jakob J Deutsch,1969-03-27,1970-03-17,1971-09-21,1971-09-21,https://patents.google.com/patent/US3606833A/en,https://patentimages.storage.googleapis.com/86/18/80/b74fb95725f70f/US3606833-drawings-page-1.png
US-1886148-A,Calculating machine ,,,,,1932-11-01,1932-11-01,https://patents.google.com/patent/US1886148A/en,https://patentimages.storage.googleapis.com/59/a0/81/b48394a3941207/US1886148-drawings-page-1.png
US-3744714-A,Golf computer means ,P Banner,P Banner,1971-12-07,1971-12-07,1973-07-10,1973-07-10,https://patents.google.com/patent/US3744714A/en,https://patentimages.storage.googleapis.com/5f/5a/18/29684278c1545b/US3744714-drawings-page-2.png
US-4057710-A,Keyboard assembly ,Willmott Arthur S,Arthur S. Willmott,1976-03-29,1976-03-29,1977-11-08,1977-11-08,https://patents.google.com/patent/US4057710A/en,https://patentimages.storage.googleapis.com/a4/b2/1d/d5af5666e0d170/US4057710-drawings-page-2.png
US-1853054-A,A a morton ,,,,,1932-04-12,1932-04-12,https://patents.google.com/patent/US1853054A/en,https://patentimages.storage.googleapis.com/5c/29/f4/386f9ed3ca1950/US1853054-drawings-page-1.png
US-3448417-A,Key switch assembly ,Kienzle Apparate Gmbh,"Gerald Schiller, Joachim Hilgendorf",1965-12-01,1966-12-01,1969-06-03,1969-06-03,https://patents.google.com/patent/US3448417A/en,https://patentimages.storage.googleapis.com/c2/77/6a/50def3d14b4a7f/US3448417-drawings-page-1.png
US-3371883-A,Tape rewind ,Victor Comptometer Corp,"Robert C Hoffman, Raymond M Faber",1966-01-10,1966-01-10,1968-03-05,1968-03-05,https://patents.google.com/patent/US3371883A/en,https://patentimages.storage.googleapis.com/53/77/cb/4801f51428fbd2/US3371883-drawings-page-1.png
US-3530285-A,Arrangement for performing arithmetic operations using an intermediate storage ,Dirks Electronics Corp,Gerhard Dirks,1948-10-01,1965-10-23,1970-09-22,1970-09-22,https://patents.google.com/patent/US3530285A/en,https://patentimages.storage.googleapis.com/65/05/75/bec7f61569e415/US3530285-drawings-page-1.png
US-3188003-A,Overcapacity control in a decimal system ,Monroe Int,Gang Herman,1962-09-07,1962-09-07,1965-06-08,1965-06-08,https://patents.google.com/patent/US3188003A/en,https://patentimages.storage.googleapis.com/55/8f/37/b82bd37fee6cfa/US3188003-drawings-page-1.png
US-4737619-A,Fertility calculator ,"John Freedom, Thomas Freedom","John Freedom, Thomas Freedom",1985-05-20,1986-07-23,1988-04-12,1988-04-12,https://patents.google.com/patent/US4737619A/en,https://patentimages.storage.googleapis.com/57/12/66/67ae853ff9d002/US4737619-drawings-page-2.png
US-7300286-B2,Educational tool ,Palang Ronald P,Ronald P. Palang,2005-07-05,2005-07-05,2007-11-27,2007-11-27,https://patents.google.com/patent/US7300286B2/en,https://patentimages.storage.googleapis.com/US7300286B2/US07300286-20071127-D00000.png
US-3143063-A,Double print preventing shield in web printing machines ,Ncr Co,Walter J Stark,1962-09-27,1962-09-27,1964-08-04,1964-08-04,https://patents.google.com/patent/US3143063A/en,https://patentimages.storage.googleapis.com/6e/db/3b/3ad5c5170de240/US3143063-drawings-page-1.png
US-5017762-A,Concentric rotating disc assembly ,Israel Diamond,Israel Diamond,1990-04-04,1990-04-04,1991-05-21,1991-05-21,https://patents.google.com/patent/US5017762A/en,https://patentimages.storage.googleapis.com/76/7d/db/326b681cab07cb/US5017762-drawings-page-2.png
US-5481093-A,Golf round timing device ,Ajay A. Jagtiani,Zebulon W. Rogerson,1993-02-08,1993-02-08,1996-01-02,1996-01-02,https://patents.google.com/patent/US5481093A/en,https://patentimages.storage.googleapis.com/36/ab/0a/75d261730d9f5e/US5481093-drawings-page-2.png
US-7685721-B2,Breast implant selector systems ,"Allergan, Inc.","William P. Adams, JR., Steven Teitelbaum, Bradley P. Bengtson",2007-07-19,2008-07-10,2010-03-30,2010-03-30,https://patents.google.com/patent/US7685721B2/en,https://patentimages.storage.googleapis.com/US7685721B2/US07685721-20100330-D00000.png
US-3242317-A,Combined electrical and mechanical accounting device including selectively accessible magnetic storage means ,Ncr Co,"Robert I Reiss, Peter S Glaser",1962-09-10,1962-09-10,1966-03-22,1966-03-22,https://patents.google.com/patent/US3242317A/en,https://patentimages.storage.googleapis.com/98/9a/9a/723908c0eddaa0/US3242317-drawings-page-1.png
US-3061692-A,Multiple-point switches ,Ncr Co,"Roland G Fowler, Oscar F Larsen, Paul A Dale, Mark J Garvey",1956-10-04,1959-11-19,1962-10-30,1962-10-30,https://patents.google.com/patent/US3061692A/en,https://patentimages.storage.googleapis.com/29/d2/79/661ae66811c38b/US3061692-drawings-page-1.png
US-5310994-A,Fertility period calculator ,Carole M. Mercier,"Raymond Thabet, Louis Cliche",1992-04-01,1992-04-01,1994-05-10,1994-05-10,https://patents.google.com/patent/US5310994A/en,https://patentimages.storage.googleapis.com/e0/e2/60/02d465d501a3d6/US5310994-drawings-page-2.png
US-4218609-A,Educational mechanical calculator ,Yi Chin,Yi Chin,1978-05-01,1978-05-01,1980-08-19,1980-08-19,https://patents.google.com/patent/US4218609A/en,https://patentimages.storage.googleapis.com/4a/21/ff/ac0fa6cb7720cf/US4218609-drawings-page-2.png
US-3241756-A,Printing mechanism for calculating machines ,Monroe Calculating Machine,Schenk Gustav,1963-04-11,1964-04-06,1966-03-22,1966-03-22,https://patents.google.com/patent/US3241756A/en,https://patentimages.storage.googleapis.com/70/1d/5c/b606fc02eb6981/US3241756-drawings-page-1.png
US-3526973-A,Calculating instrument ,Brees Plastics Ltd,James A H Delves,1968-02-23,1969-02-18,1970-09-08,1970-09-08,https://patents.google.com/patent/US3526973A/en,https://patentimages.storage.googleapis.com/65/15/64/57c74d3ddeb80f/US3526973-drawings-page-1.png
US-3974568-A,Drivers log device ,Linderman Gilbert I,Gilbert I. Linderman,1975-06-11,1975-06-11,1976-08-17,1976-08-17,https://patents.google.com/patent/US3974568A/en,https://patentimages.storage.googleapis.com/19/ca/5c/cc8e6ac02a3465/US3974568-drawings-page-2.png
US-3465672-A,Credit card verifier and print enabling means in printing apparatus ,Kenneth O Whitfield,Kenneth O Whitfield,1968-02-06,1968-02-06,1969-09-09,1969-09-09,https://patents.google.com/patent/US3465672A/en,https://patentimages.storage.googleapis.com/65/7b/94/4b20d5370da0f6/US3465672-drawings-page-1.png
US-3512709-A,Amortization payments computer ,"Donnell F Schneible, Eleanor H Schneible","Donnell F Schneible, Eleanor H Schneible",1967-11-08,1967-11-08,1970-05-19,1970-05-19,https://patents.google.com/patent/US3512709A/en,https://patentimages.storage.googleapis.com/63/d9/d4/818f2a9e624e2a/US3512709-drawings-page-1.png
US-6789728-B1,Obstetrics measure and calculator ,Mohiuddin M. Muzzammel,Mohiuddin M. Muzzammel,2002-01-31,2002-10-03,2004-09-14,2004-09-14,https://patents.google.com/patent/US6789728B1/en,https://patentimages.storage.googleapis.com/f8/a3/c1/53349de284784c/US06789728-20040914-D00000.png
US-3995547-A,Compact flying printer ,"Kabushiki Kaisha Suwa Seikosha, Shinshu Seiki Kabushiki Kaisha","Tadayoshi Shimodaira, Yoshifumi Gomi",1970-02-27,1975-05-20,1976-12-07,1976-12-07,https://patents.google.com/patent/US3995547A/en,https://patentimages.storage.googleapis.com/e7/b9/3a/aaf43273ebc8ce/US3995547-drawings-page-2.png
US-6543682-B1,Insulin-dose calculator disk ,Nichole Glaser,Nichole Glaser,2000-05-03,2000-05-03,2003-04-08,2003-04-08,https://patents.google.com/patent/US6543682B1/en,https://patentimages.storage.googleapis.com/c9/81/1e/fa96d016d303b9/US06543682-20030408-D00000.png
