id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-6242937-B2,System and method for transporting inventory items ,アマゾン・テクノロジーズ・インコーポレーテッド,"アール ウーマン ピーター, アール  ウーマン ピーター, ダンドレア ラファエロ, ダンドレア ラファエロ, ティー バーベヘン マイケル, ティー  バーベヘン マイケル, イー ホフマン アンドリュー, イー  ホフマン アンドリュー, シー マウンツ マイケル, シー  マウンツ マイケル",2006-06-19,2016-04-25,2017-12-06,2017-12-06,https://patents.google.com/patent/JP6242937B2/en,https://patentimages.storage.googleapis.com/c2/c1/d5/81c200dda85a73/0006242937-2.png
US-3596068-A,System for optimizing material utilization ,California Computer Products,Harold W Doyle,1968-12-30,1968-12-30,1971-07-27,1971-07-27,https://patents.google.com/patent/US3596068A/en,https://patentimages.storage.googleapis.com/a8/58/85/a6ea739412ca8e/US3596068-drawings-page-2.png
US-3610902-A,Electronic statistical calculator and display system ,Ibm,"Robert A Rahenkamp, William R Stewart Jr",1968-10-07,1968-10-07,1971-10-05,1971-10-05,https://patents.google.com/patent/US3610902A/en,https://patentimages.storage.googleapis.com/6c/07/6f/8cd8f7a3338e22/US3610902-drawings-page-2.png
US-3487905-A,Document verification and banking machine ,Allied Automation Inc,Frazier N James Sr,1967-03-01,1967-03-01,1970-01-06,1970-01-06,https://patents.google.com/patent/US3487905A/en,https://patentimages.storage.googleapis.com/f8/af/52/4ea8ce7ed0223e/US3487905-drawings-page-1.png
US-3445633-A,Automatic ticketing system ,Defense Electronics Inc,Victor A Ratner,1965-03-05,1965-03-05,1969-05-20,1969-05-20,https://patents.google.com/patent/US3445633A/en,https://patentimages.storage.googleapis.com/77/3d/9e/e587de48cc5097/US3445633-drawings-page-1.png
US-3573731-A,Device for determining authenticity of a credit card or the like ,Clary Corp,Fred N Schwend,1968-06-17,1968-06-17,1971-04-06,1971-04-06,https://patents.google.com/patent/US3573731A/en,https://patentimages.storage.googleapis.com/38/52/9c/3fbfda50795824/US3573731-drawings-page-2.png
US-3344408-A,Automatic monitoring systems and apparatus ,Hancock Telecontrol Corp,"Singer Edwin, Geissler Ambros",1965-03-08,1965-03-08,1967-09-26,1967-09-26,https://patents.google.com/patent/US3344408A/en,https://patentimages.storage.googleapis.com/a0/bb/5f/db9b9a99113e73/US3344408-drawings-page-38.png
US-3536894-A,Electronic credit card acceptor ,Jerry E Travioli,Jerry E Travioli,1965-07-23,1965-07-23,1970-10-27,1970-10-27,https://patents.google.com/patent/US3536894A/en,https://patentimages.storage.googleapis.com/c7/5a/76/1f860ae0547c7d/US3536894-drawings-page-1.png
US-3389404-A,Control/display apparatus ,Bunker Ramo,Robert A Koster,1964-03-02,1965-09-20,1968-06-18,1968-06-18,https://patents.google.com/patent/US3389404A/en,https://patentimages.storage.googleapis.com/a0/9a/ad/eee42df86ec321/US3389404-drawings-page-4.png
US-3594727-A,Credit card banking system ,Edward L Braun,Edward L Braun,1968-04-16,1968-04-16,1971-07-20,1971-07-20,https://patents.google.com/patent/US3594727A/en,https://patentimages.storage.googleapis.com/a8/91/3c/5696df7efcf527/US3594727-drawings-page-2.png
US-3544769-A,Electronic identification and credit card system ,Digital Identification Systems,Robert A Hedin,1967-04-05,1967-04-05,1970-12-01,1970-12-01,https://patents.google.com/patent/US3544769A/en,https://patentimages.storage.googleapis.com/84/cb/9f/e025ca79388fb8/US3544769-drawings-page-2.png
US-3536109-A,Control mechanism for automatic dispensing of motor fuel ,Standard Oil Co,"Irwin Ginsburgh, Lawrence T Wright, Morton Grove",1967-12-18,1967-12-18,1970-10-27,1970-10-27,https://patents.google.com/patent/US3536109A/en,https://patentimages.storage.googleapis.com/2d/1c/67/7e7c1d42388d55/US3536109-drawings-page-2.png
US-3780907-A,System for remote control of package-dispensing station ,Parke Davis & Co,"F Kerfoot, W Colburn, H Trowern",1969-10-03,1969-10-03,1973-12-25,1973-12-25,https://patents.google.com/patent/US3780907A/en,https://patentimages.storage.googleapis.com/96/3a/1e/b2cbb23c3e7865/US3780907-drawings-page-2.png
US-3611293-A,Access-control equipment and item-dispensing systems including such equipment ,Smiths Industries Ltd,"Geoffrey Ernest Patr Constable, Dennis Arthur Lloyd",1968-08-30,1969-08-19,1971-10-05,1971-10-05,https://patents.google.com/patent/US3611293A/en,https://patentimages.storage.googleapis.com/d9/ff/06/4f352cffc6b3cd/US3611293-drawings-page-2.png
US-3245697-A,Information card ,Universal Electronic Credit Sy,Warren J Nugent,1964-01-13,1964-01-13,1966-04-12,1966-04-12,https://patents.google.com/patent/US3245697A/en,https://patentimages.storage.googleapis.com/49/82/3b/9e50a4be2a6741/US3245697-drawings-page-1.png
US-3471862-A,Encoder apparatus for magnetic credit cards and the like ,Walter W Barney,Walter W Barney,1967-10-18,1967-10-18,1969-10-07,1969-10-07,https://patents.google.com/patent/US3471862A/en,https://patentimages.storage.googleapis.com/9b/07/2e/1834f581204306/US3471862-drawings-page-1.png
US-3304416-A,Business order control system and apparatus ,Marriott Hot Shoppes Inc,Wolf Jesse David,1966-03-07,1966-03-07,1967-02-14,1967-02-14,https://patents.google.com/patent/US3304416A/en,https://patentimages.storage.googleapis.com/c7/88/d2/e138e291110297/US3304416-drawings-page-1.png
US-3617638-A,System for verifying credit card transactions ,Audac Corp,"Dieter Jochimsen, Jurgen Kok",1968-07-17,1968-07-17,1971-11-02,1971-11-02,https://patents.google.com/patent/US3617638A/en,https://patentimages.storage.googleapis.com/37/67/e8/fafbc40d68979c/US3617638-drawings-page-2.png
US-3456242-A,Data handling system and method ,Digiac Corp,"Samuel Lubkin, Robert Seymour Sherry",1966-01-24,1966-01-24,1969-07-15,1969-07-15,https://patents.google.com/patent/US3456242A/en,https://patentimages.storage.googleapis.com/00/a6/50/304dc6f24dd98b/US3456242-drawings-page-1.png
US-3249919-A,Securities quotation apparatus ,Scantlin Electronics Inc,John R Scantlin,1960-05-10,1963-02-04,1966-05-03,1966-05-03,https://patents.google.com/patent/US3249919A/en,https://patentimages.storage.googleapis.com/5a/dc/30/12d97d27de3034/US3249919-drawings-page-1.png
US-3255439-A,Postage metering system ,Gen Res Inc,Luther G Simjian,1961-07-13,1962-12-05,1966-06-07,1966-06-07,https://patents.google.com/patent/US3255439A/en,https://patentimages.storage.googleapis.com/93/57/92/a05d40d6de23af/US3255439-drawings-page-1.png
US-3586176-A,Palletizing apparatus ,"George C Devol, Martin Paul S","Michael I Rackman, George C Devol",1969-04-09,1969-04-09,1971-06-22,1971-06-22,https://patents.google.com/patent/US3586176A/en,https://patentimages.storage.googleapis.com/b1/2d/b7/cc46eb139204c3/US3586176-drawings-page-2.png
US-3267436-A,Electronic ordering price computing and billing system ,American Mach & Foundry,"Alpert Norman, Robert M Berler, Townsend Ralph",1962-08-24,1962-08-24,1966-08-16,1966-08-16,https://patents.google.com/patent/US3267436A/en,https://patentimages.storage.googleapis.com/2b/e6/76/337a87eb371e31/US3267436-drawings-page-1.png
US-3465289-A,Validity checking system ,Ultronic Systems Corp,Ronald L Klein,1966-04-19,1966-04-19,1969-09-02,1969-09-02,https://patents.google.com/patent/US3465289A/en,https://patentimages.storage.googleapis.com/9a/ac/64/de5e8169d48d91/US3465289-drawings-page-1.png
US-3426326-A,Automatic inventory data acquisition apparatus ,Robert P Goldstein,Robert P Goldstein,1963-06-21,1963-06-21,1969-02-04,1969-02-04,https://patents.google.com/patent/US3426326A/en,https://patentimages.storage.googleapis.com/95/c2/c1/ade4208005125b/US3426326-drawings-page-1.png
US-3602881-A,Automatic toll charging system ,"Robert T Bayne, G Douglas Haville","Robert T Bayne, G Douglas Haville",1968-09-03,1968-09-03,1971-08-31,1971-08-31,https://patents.google.com/patent/US3602881A/en,https://patentimages.storage.googleapis.com/5c/df/a1/8dd3f42a7dcc1b/US3602881-drawings-page-2.png
US-3436530-A,Control device ,Hecon Corp,"Rudolf Faude, Willi Haller, Heinz Hengstler",1966-02-17,1966-02-17,1969-04-01,1969-04-01,https://patents.google.com/patent/US3436530A/en,https://patentimages.storage.googleapis.com/81/16/d4/7e27c76be7d731/US3436530-drawings-page-1.png
US-3554249-A,"Method for grading and classifying debranched tree-trunks and similar roundwood according to the usefulness of the wood contained therein, and an apparatus for putting the method into effect ",Essem Metotest Ab,"Anders Ingvar Arnelo, Nils August Arnelo",1967-04-19,1968-04-17,1971-01-12,1971-01-12,https://patents.google.com/patent/US3554249A/en,https://patentimages.storage.googleapis.com/0b/47/6a/7de69c053ae26c/US3554249-drawings-page-2.png
US-3593008-A,Article/time recording system ,"David A De Witt, Ralph W De Witt","David A De Witt, Ralph W De Witt",1968-01-31,1968-01-31,1971-07-13,1971-07-13,https://patents.google.com/patent/US3593008A/en,https://patentimages.storage.googleapis.com/a8/d7/c1/d975108e4acb65/US3593008-drawings-page-2.png
US-3308439-A,On-line system ,Ncr Co,"Robert M Tink, Robert A Melnick, Jr Frank B Andrews",1964-01-02,1964-01-02,1967-03-07,1967-03-07,https://patents.google.com/patent/US3308439A/en,https://patentimages.storage.googleapis.com/88/98/af/26443a7f6dbe4d/US3308439-drawings-page-10.png
US-3530968-A,Ticket handling and storage mechanism especially useful in automatic fare collection systems ,Gen Electric,Ansell W Palmer,1968-05-16,1968-05-16,1970-09-29,1970-09-29,https://patents.google.com/patent/US3530968A/en,https://patentimages.storage.googleapis.com/de/3d/84/58aeb04478598d/US3530968-drawings-page-1.png
US-3678250-A,Identification switch ,Interlectron Patentverwaltung,"Jurgen Dethloff, Helmut Grottrup",1968-09-13,1969-09-15,1972-07-18,1972-07-18,https://patents.google.com/patent/US3678250A/en,https://patentimages.storage.googleapis.com/f4/68/90/1d7681c9edafd1/US3678250-drawings-page-2.png
US-3588838-A,Business event display device ,Amf Inc,Marvin Felcheck,1967-05-09,1968-04-05,1971-06-28,1971-06-28,https://patents.google.com/patent/US3588838A/en,https://patentimages.storage.googleapis.com/cb/ad/09/3f0b1ac0ca4ba1/US3588838-drawings-page-2.png
US-3074634-A,Pattern recognition ,Ibm,Gamo Hideya,1961-04-17,1961-04-17,1963-01-22,1963-01-22,https://patents.google.com/patent/US3074634A/en,https://patentimages.storage.googleapis.com/5c/1e/23/69f80e8cf78fa6/US3074634-drawings-page-1.png
US-3541309-A,Merchandising system ,Cutter S Inc,Robert J Cutter,1967-06-26,1967-06-26,1970-11-17,1970-11-17,https://patents.google.com/patent/US3541309A/en,https://patentimages.storage.googleapis.com/2c/b3/67/77558cbb1c43ec/US3541309-drawings-page-1.png
US-3335407-A,Apparatus for recording sales ,Universal Controls Inc,"Le Roy J Lange, Harold C Robinson, George A Groth",1962-08-20,1962-08-20,1967-08-08,1967-08-08,https://patents.google.com/patent/US3335407A/en,https://patentimages.storage.googleapis.com/3c/be/19/7a0159f0bcc9f7/US3335407-drawings-page-1.png
US-3245045-A,Integrated data processing system ,Ibm,Peter L Randlev,1961-11-21,1961-11-21,1966-04-05,1966-04-05,https://patents.google.com/patent/US3245045A/en,https://patentimages.storage.googleapis.com/5e/d6/db/35afaa8042dcf3/US3245045-drawings-page-1.png
US-3082402-A,Securities quotation apparatus ,Scantlin Electronics Inc,John R Scantlin,1960-05-10,1960-05-10,1963-03-19,1963-03-19,https://patents.google.com/patent/US3082402A/en,https://patentimages.storage.googleapis.com/4d/2e/82/85aa68cabb8e17/US3082402-drawings-page-1.png
US-3296597-A,Market quotation apparatus ,Scantlin Electronics Inc,"John R Scantlin, Evan J Drummond, Michael T Gray, Niquette Reaman Paul",1963-10-28,1963-10-28,1967-01-03,1967-01-03,https://patents.google.com/patent/US3296597A/en,https://patentimages.storage.googleapis.com/40/8f/16/1abce44f0d08c1/US3296597-drawings-page-1.png
US-3252149-A,Data processing system ,Digitronics Corp,"Robert L Weida, Edward M Richards, Knoll Jack, Rosenblatt Philip",1963-03-28,1963-03-28,1966-05-17,1966-05-17,https://patents.google.com/patent/US3252149A/en,https://patentimages.storage.googleapis.com/71/37/01/6de7e8b918b543/US3252149-drawings-page-5.png
US-3505646-A,Automatic parimutuel wagering system ,"Auerbach Corp For Information, Great Lakes Carbon Corp","Herman A Affel Jr, Daniel E Eisenberg, Arthur D Hughes, William F Schmitt, Franklin W Kerfoot Jr",1965-10-21,1965-10-21,1970-04-07,1970-04-07,https://patents.google.com/patent/US3505646A/en,https://patentimages.storage.googleapis.com/d4/30/f6/b5a34c6f37fafe/US3505646-drawings-page-1.png
US-3399473-A,Combination credit card ,Jaffe Nissen Asher,Jaffe Nissen Asher,1966-06-13,1966-06-13,1968-09-03,1968-09-03,https://patents.google.com/patent/US3399473A/en,https://patentimages.storage.googleapis.com/23/14/49/5f6333339d4778/US3399473-drawings-page-1.png
US-3453598-A,Credit card verifier using transformers ,Nasco Design Corp,Max Norman Schweizer,1965-06-03,1965-06-03,1969-07-01,1969-07-01,https://patents.google.com/patent/US3453598A/en,https://patentimages.storage.googleapis.com/02/7b/20/2071161e207de1/US3453598-drawings-page-1.png
US-3560715-A,Apparatus for changing the information recorded on cards ,Omron Tateisi Electronics Co,"Hiroo Akamatsu, Masanori Nagata",1967-05-29,1967-05-29,1971-02-02,1971-02-02,https://patents.google.com/patent/US3560715A/en,https://patentimages.storage.googleapis.com/b0/ab/6c/cdd267d946f650/US3560715-drawings-page-2.png
US-3637989-A,Automatic pricing and inventory control apparatus ,"Joseph D Howard, William M Brobeck","Joseph D Howard, William M Brobeck",1969-07-14,1969-07-14,1972-01-25,1972-01-25,https://patents.google.com/patent/US3637989A/en,https://patentimages.storage.googleapis.com/40/0a/13/d7d6bcfd9543f9/US3637989-drawings-page-2.png
US-3631403-A,Retail sales transaction terminal ,Singer Co,"Einar Asbo, Joseph R Herr, Jerry W Sublett",1969-09-08,1969-09-08,1971-12-28,1971-12-28,https://patents.google.com/patent/US3631403A/en,https://patentimages.storage.googleapis.com/b6/df/62/43e357c822e14e/US3631403-drawings-page-2.png
US-3394246-A,Status-indicating system ,Telecredit,Robert N Goldman,1963-04-08,1963-04-08,1968-07-23,1968-07-23,https://patents.google.com/patent/US3394246A/en,https://patentimages.storage.googleapis.com/23/46/02/e68a44a2522177/US3394246-drawings-page-1.png
US-3211470-A,Coded coupon ,Gift Stars Inc,Howard W Wilson,1963-07-02,1963-07-02,1965-10-12,1965-10-12,https://patents.google.com/patent/US3211470A/en,https://patentimages.storage.googleapis.com/7a/68/0d/126da4bfc2d054/US3211470-drawings-page-1.png
US-3184714-A,Apparatus for use with a credit card ,Texas Instruments Inc,"Jr Herbert L Brown, John D Helms",1963-04-15,1963-04-15,1965-05-18,1965-05-18,https://patents.google.com/patent/US3184714A/en,https://patentimages.storage.googleapis.com/35/93/57/2eff9f12375d59/US3184714-drawings-page-1.png
US-3316395-A,Credit risk computer ,Credit Corp Comp,Michael G Lavin,1963-05-23,1963-05-23,1967-04-25,1967-04-25,https://patents.google.com/patent/US3316395A/en,https://patentimages.storage.googleapis.com/42/f6/0a/f10208a608629b/US3316395-drawings-page-1.png
US-3457391-A,Vending apparatus for use with credit cards ,Mititaka Yamamoto,Mititaka Yamamoto,1964-07-20,1965-07-19,1969-07-22,1969-07-22,https://patents.google.com/patent/US3457391A/en,https://patentimages.storage.googleapis.com/f9/32/04/a111e7a2067021/US3457391-drawings-page-1.png
US-3312372-A,Secret coded card system ,Veeder Industries Inc,Jr Irving B Cooper,1964-05-28,1964-05-28,1967-04-04,1967-04-04,https://patents.google.com/patent/US3312372A/en,https://patentimages.storage.googleapis.com/cd/79/5c/1e097a88976c81/US3312372-drawings-page-1.png
US-3436736-A,Automatic data processing unit ,Remington Arms Co Inc,"William G Platt, Henry G Tucker",1966-09-22,1966-09-22,1969-04-01,1969-04-01,https://patents.google.com/patent/US3436736A/en,https://patentimages.storage.googleapis.com/b4/58/18/a561e40fc0dac5/US3436736-drawings-page-1.png
US-3341820-A,On-line branch for data processing systems ,Ncr Co,"Jr Earl J Grillmeier, George C Beason, William J Hale, Jr James D Turner",1964-10-13,1964-10-13,1967-09-12,1967-09-12,https://patents.google.com/patent/US3341820A/en,https://patentimages.storage.googleapis.com/14/f2/43/5c121ed3ec0786/US3341820-drawings-page-1.png
