id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
KR-101582155-B1,"Method, system and recording medium for character input having easy correction function and file distribution system ",네이버 주식회사,"김현수, 김지원, 김효정",2014-08-06,2014-08-06,2016-01-04,2016-01-04,https://patents.google.com/patent/KR101582155B1/en,https://patentimages.storage.googleapis.com/16/ca/d4/d8d2873a9924c1/112014074518149-pat00001.png
KR-20090058693-A,"Handheld apparatus and system provided with shock-sensing module, and the method of executing command using the same ",한국과학기술원,"구성용, 권동수, 김승찬, 신원호",2007-12-05,2007-12-05,2009-06-10,,https://patents.google.com/patent/KR20090058693A/en,https://patentimages.storage.googleapis.com/25/e7/af/5762e4633a5595/112007087512521-PAT00001.png
US-2019065741-A1,Identifying malware based on content item identifiers ,"Dropbox, Inc.",Ray Zhang,2017-08-24,2017-08-24,2019-02-28,,https://patents.google.com/patent/US20190065741A1/en,https://patentimages.storage.googleapis.com/6f/83/bb/83a1a445dde42f/US20190065741A1-20190228-D00000.png
JP-H08241400-A,Electronic filing device and its document registration notification method ,"Canon Inc, キヤノン株式会社","Hirohiko Hashimoto, 裕彦 橋本",1995-03-03,1995-03-03,1996-09-17,,https://patents.google.com/patent/JPH08241400A/en,
CN-103049223-A,"System, device and method for relieving hidden partition of hard disk ",厦门市美亚柏科信息股份有限公司,"沈顺孝, 吴神培, 郭文琼, 陈大铍",2012-12-28,2012-12-28,2013-04-17,,https://patents.google.com/patent/CN103049223A/en,
KR-20120096365-A,Cursor moving method in the touch screen keypad including sliding key and device using thereof ,진병욱,진병욱,2011-02-22,2011-02-22,2012-08-30,,https://patents.google.com/patent/KR20120096365A/en,https://patentimages.storage.googleapis.com/3f/d6/b3/3a42923294d446/pat00001.png
CN-108509813-A,Data processing method and data processing devices of secure solid state disk and secure solid state disk ,北京联想核芯科技有限公司,刘开创,2018-03-31,2018-03-31,2018-09-07,,https://patents.google.com/patent/CN108509813A/en,
CN-107957829-A,Input cursor editing position adjustment method and device and terminal equipment ,腾讯科技（深圳）有限公司,杨柳,2016-10-14,2016-10-14,2018-04-24,,https://patents.google.com/patent/CN107957829A/en,
EP-3115898-A1,Method for generating user-level events for an application ,Intuilab,"Vincent ENCONTRE, Nicolas CUNIN, Bruno MARCHESSON",2015-07-06,2015-07-06,2017-01-11,,https://patents.google.com/patent/EP3115898A1/en,https://patentimages.storage.googleapis.com/f9/68/80/54c9c8a13c4f5c/imgf0001.png
WO-2018080187-A1,"Apparatus for operating multiple databases of embedded database system, and method therefor ","주식회사 리얼타임테크, 현대엠엔소프트 주식회사","김재광, 한혁, 김동일, 진성일",2016-10-26,2017-10-26,2018-05-03,,https://patents.google.com/patent/WO2018080187A1/en,https://patentimages.storage.googleapis.com/69/0c/ff/67b31af637c74a/PCTKR2017011895-appb-D000001.png
CN-103136036-A,System and method for function module order management ,"鸿富锦精密工业（深圳）有限公司, 鸿海精密工业股份有限公司","张旨光, 吴新元, 陈小龙",2011-12-03,2011-12-03,2013-06-05,,https://patents.google.com/patent/CN103136036A/en,
US-2017357817-A1,File system metadata protection ,Apple Inc.,"Eric B. TAMURA, Wade Benson, John Garvey",2016-06-10,2016-09-23,2017-12-14,,https://patents.google.com/patent/US20170357817A1/en,https://patentimages.storage.googleapis.com/76/c6/ec/cd481c0a55087f/US20170357817A1-20171214-D00000.png
CN-107899247-A,"Method, device and system for publishing game video ",杭州电魂网络科技股份有限公司,"郭小强, 杨挺",2017-11-30,2017-11-30,2018-04-13,,https://patents.google.com/patent/CN107899247A/en,
CN-101807156-A,Equipment and method for maintaining and updating system through interface medium ,广东宝莱特医用科技股份有限公司,"吕刚立, 杨子明",2010-03-04,2010-03-04,2010-08-18,,https://patents.google.com/patent/CN101807156A/en,
EP-2941707-B1,Shared and managed memory unified access ,"Microsoft Technology Licensing, LLC",Martin Taillefer,2013-01-04,2014-01-03,2016-11-16,2016-11-16,https://patents.google.com/patent/EP2941707B1/en,https://patentimages.storage.googleapis.com/41/4a/a5/e50a929b800815/imgf0001.png
JP-2013539888-A,Tile communication operator ,マイクロソフト  コーポレーション,エフ．リングセス ポール,2010-10-12,2011-09-23,2013-10-28,,https://patents.google.com/patent/JP2013539888A/en,https://patentimages.storage.googleapis.com/b5/c2/63/80ffdfdebb8025/2013539888-27.png
US-2006294356-A1,Apparatus and method of an executable-in-place flash device ,"Xipkey, Inc.","Santosh Kumar, Soummya Mallick, Krishnakumar Mani, Venkat Raman",2005-06-27,2005-06-27,2006-12-28,,https://patents.google.com/patent/US20060294356A1/en,https://patentimages.storage.googleapis.com/f5/c2/73/044e3180524714/US20060294356A1-20061228-D00000.png
CN-103513940-A,Method for on-line extension of disk size of virtual machine and virtual system console ,北京华胜天成科技股份有限公司,"王湛宇, 邵文韬, 刘兴辉, 刘兆喜",2013-10-21,2013-10-21,2014-01-15,,https://patents.google.com/patent/CN103513940A/en,
CN-102063242-A,Display system and display method ,财团法人资讯工业策进会,"孔祥重, 张登章, 高绍轩",2009-11-17,2009-12-15,2011-05-18,,https://patents.google.com/patent/CN102063242A/en,
US-2008154920-A1,Method and system for managing web content linked in a hierarchy ,"Copan Systems, Inc.",Aloke Guha,2006-12-22,2006-12-22,2008-06-26,,https://patents.google.com/patent/US20080154920A1/en,https://patentimages.storage.googleapis.com/US20080154920A1/US20080154920A1-20080626-D00000.png
US-2007192520-A1,"System control unit, system control method, and computer readable medium storing system control program ",Nec Corporation,Takayuki Ito,2006-02-10,2007-02-02,2007-08-16,,https://patents.google.com/patent/US20070192520A1/en,https://patentimages.storage.googleapis.com/US20070192520A1/US20070192520A1-20070816-D00000.png
JP-2011013793-A,Data processing apparatus and program ,"Mitsubishi Electric Corp, 三菱電機株式会社","Hideyuki Sunada, 英之 砂田",2009-06-30,2009-06-30,2011-01-20,,https://patents.google.com/patent/JP2011013793A/en,https://patentimages.storage.googleapis.com/8a/46/ba/56220837893e6a/2011013793-3.png
EP-2490115-A1,"Electronic device, controlling method thereof and computer program product ",HTC Corporation,"David Brinda, Drew Bamford, Matthew Joseph Cielak",2011-02-17,2012-02-16,2012-08-22,,https://patents.google.com/patent/EP2490115A1/en,https://patentimages.storage.googleapis.com/6d/7f/8c/f5e7f054b7c59d/imgf0001.png
CN-105204763-A,Unlocking method of terminal and terminal ,广东欧珀移动通信有限公司,李建林,2015-08-27,2015-08-27,2015-12-30,,https://patents.google.com/patent/CN105204763A/en,
CN-104199603-B,"A method of controlling the web browser, and a terminal device ",北京金山安全软件有限公司,"陈康, 艾知奇",2014-08-28,2014-08-28,2017-11-07,2017-11-07,https://patents.google.com/patent/CN104199603B/en,
EP-3218821-A1,Automatic generation of n-grams and concept relations from linguistic input data ,Oracle International Corporation,"Fabrice Nauze, Christian Kissig, Madalina Zarafin, Maria Begona Villada-Moiron, Roos Genet",2014-11-10,2015-10-14,2017-09-20,,https://patents.google.com/patent/EP3218821A1/en,
JP-5636034-B2,Arbitration of the mount time for data use ,"アップル インコーポレイテッド, アップル  インコーポレイテッド","ジェイ ポスト ダニエル, ジェイ  ポスト ダニエル, ジェイコブ ワクラット ニル, ジェイコブ  ワクラット ニル, クメルニトスキー ヴァディム, クメルニトスキー ヴァディム",2011-12-12,2012-12-12,2014-12-03,2014-12-03,https://patents.google.com/patent/JP5636034B2/en,https://patentimages.storage.googleapis.com/e2/19/df/2ee659ff41ab95/0005636034-2.png
CN-106951174-A,Virtual keyboard adjusting method and mobile terminal ,维沃移动通信有限公司,俞丹凤,2017-03-22,2017-03-22,2017-07-14,,https://patents.google.com/patent/CN106951174A/en,
CN-108228860-A,Assembly method and device of in-vitro shock wave stone breaker component and computer storage medium ,何世容,何世容,2018-01-12,2018-01-12,2018-06-29,,https://patents.google.com/patent/CN108228860A/en,
CN-102214008-A,"Method for updating keyboard definition, and computer system ",纬创资通股份有限公司,高明骏,2010-04-02,2010-04-02,2011-10-12,,https://patents.google.com/patent/CN102214008A/en,
JP-6251555-B2,Application information providing method and a mobile terminal ,"三星電子株式会社Ｓａｍｓｕｎｇ Ｅｌｅｃｔｒｏｎｉｃｓ Ｃｏ．，Ｌｔｄ．, 三星電子株式会社Ｓａｍｓｕｎｇ  Ｅｌｅｃｔｒｏｎｉｃｓ  Ｃｏ．，Ｌｔｄ．","光 斌 李, 光  斌 李, ヨン 俊 全, ヨン  俊 全",2012-12-06,2013-12-04,2017-12-20,2017-12-20,https://patents.google.com/patent/JP6251555B2/en,https://patentimages.storage.googleapis.com/55/93/a9/1b65c4994cd1fc/0006251555-2.png
JP-4910041-B2,Local computer program execution method and system ,エヌエイチエヌ  コーポレーション,キョ  ミン イム,2006-04-06,2007-02-22,2012-04-04,2012-04-04,https://patents.google.com/patent/JP4910041B2/en,https://patentimages.storage.googleapis.com/fe/32/57/ff9e4f91afd403/0004910041-2.png
US-9135446-B2,Systems and methods to provide secure storage ,Intel Corporation,"Nicholas D. Triantafillou, Paritosh Saxena, Paul J. Thadikaran, David Michael Durham",2012-09-28,2012-09-28,2015-09-15,2015-09-15,https://patents.google.com/patent/US9135446B2/en,https://patentimages.storage.googleapis.com/71/76/6d/647edf02c60748/US09135446-20150915-D00000.png
US-9558016-B2,"Platform system, method for changing support hardware configuration of universal extensible firmware interface basic input output system and computer program product ",Insyde Software Corporation,Cheng-Da CHO,2013-11-18,2014-11-17,2017-01-31,2017-01-31,https://patents.google.com/patent/US9558016B2/en,https://patentimages.storage.googleapis.com/1d/b6/c7/740879ab136141/US09558016-20170131-D00000.png
US-6802052-B1,"Method, apparatus, and article of manufacture for providing automatic recognition and playback of repetitive input device patterns ",International Business Machines Corporation,Gregory Paul Andrews,2000-07-13,2000-07-13,2004-10-05,2004-10-05,https://patents.google.com/patent/US6802052B1/en,https://patentimages.storage.googleapis.com/a8/1b/cb/f6df72a6d00853/US06802052-20041005-D00000.png
US-7581175-B1,File format conversion of an interactive element in a graphical user interface ,"Adobe Systems, Incorporated",Sven Skwirblies,2005-05-10,2005-05-10,2009-08-25,2009-08-25,https://patents.google.com/patent/US7581175B1/en,https://patentimages.storage.googleapis.com/US7581175B1/US07581175-20090825-D00000.png
US-2014149658-A1,Systems and methods for multipath input/output configuration ,Dell Products L.P.,Patrick Oliver Boyd,2012-11-26,2012-11-26,2014-05-29,,https://patents.google.com/patent/US20140149658A1/en,https://patentimages.storage.googleapis.com/f1/29/68/7cbf96fbf5a332/US20140149658A1-20140529-D00000.png
US-2012066584-A1,Host apparatus and method of displaying content by the same ,"Samsung Electronics Co., Ltd.","Hee-chul JUNG, Hyung-Jong Kang, In-chang Park, Byeong-Jin Lee, Mi-sook Song",2010-09-15,2011-04-12,2012-03-15,,https://patents.google.com/patent/US20120066584A1/en,https://patentimages.storage.googleapis.com/85/d2/e7/dba9adb6387dba/US20120066584A1-20120315-D00000.png
US-2015058713-A1,Method and apparatus for sharing media content and method and apparatus for displaying media content ,"Huawei Device Co., Ltd","Shunan Fan, Wenmei Gao, Xiaoqiang LV, Yahui WANG, Hao Jing",2013-08-22,2014-08-05,2015-02-26,,https://patents.google.com/patent/US20150058713A1/en,https://patentimages.storage.googleapis.com/bc/ad/4d/79d9d2f4f7b8e7/US20150058713A1-20150226-D00000.png
US-2013162514-A1,Gesture mode selection ,"Lenovo (Singapore) Pte, Ltd.","Jennifer Greenwood Zawacki, Daryl Cromer, Howard Locker, John Weldon Nicholson",2011-12-21,2011-12-21,2013-06-27,,https://patents.google.com/patent/US20130162514A1/en,https://patentimages.storage.googleapis.com/24/d9/c4/d919d680d6184f/US20130162514A1-20130627-D00000.png
CN-203930824-U,"Chip device with combined CPU (central processing unit) and GPU (graphics processing unit), corresponding mainboard and computer system ",超威半导体产品（中国）有限公司,"谢铭, 李有生",2014-04-17,2014-04-17,2014-11-05,2014-11-05,https://patents.google.com/patent/CN203930824U/en,
CN-1904794-A,Method for implementing USB port screening control ,联想(北京)有限公司,"刘大鹏, 张建辉, 欧宇海",2005-07-29,2005-07-29,2007-01-31,,https://patents.google.com/patent/CN1904794A/en,
WO-2015061139-A1,Techniques to present a dynamic formula bar in a spreadsheet ,Microsoft Corporation,"Carlos Otero, John Campbell, Uhl Albert",2013-10-22,2014-10-17,2015-04-30,,https://patents.google.com/patent/WO2015061139A1/en,
EP-3048550-B1,"Measurement method, electronic device and measurement system ","Huawei Technologies Co., Ltd.","Jianfeng Liu, Xun SHI, Huanguo ZHANG, Fei Yan",2013-09-16,2014-08-15,2018-10-10,2018-10-10,https://patents.google.com/patent/EP3048550B1/en,https://patentimages.storage.googleapis.com/16/e0/24/db8902e7c9a51c/imgf0001.png
US-8131972-B2,Method and apparatus for improving memory coalescing in a virtualized hardware environment ,International Business Machines Corporation,Rodney Carlton Burnett,2007-09-19,2007-09-19,2012-03-06,2012-03-06,https://patents.google.com/patent/US8131972B2/en,https://patentimages.storage.googleapis.com/45/e0/22/4f84ef80385872/US08131972-20120306-D00000.png
US-2011216014-A1,Multimedia wireless touch control device ,"Chih-Meng Wu, Shun-Keng Chen","Chih-Meng Wu, Shun-Keng Chen",2010-03-05,2010-03-05,2011-09-08,,https://patents.google.com/patent/US20110216014A1/en,https://patentimages.storage.googleapis.com/ff/2c/a6/2a6d10c3066270/US20110216014A1-20110908-D00000.png
US-8006207-B2,Parallel intrusion search in hierarchical VLSI designs with substituting scan line ,International Business Machines Corporation,Ulrich A. Finkler,2008-08-26,2008-08-26,2011-08-23,2011-08-23,https://patents.google.com/patent/US8006207B2/en,https://patentimages.storage.googleapis.com/02/5b/64/db9bbe50b01802/US08006207-20110823-D00000.png
CN-103294805-B,Data Warehouse personalized dimension table creation method and apparatus ,华为技术有限公司,劳玮,2013-05-30,2013-05-30,2016-12-28,2016-12-28,https://patents.google.com/patent/CN103294805B/en,
CN-101615100-B,Computer and notebook computer ,"联想(北京)有限公司, 上海联想电子有限公司","史昕亮, 孟智明, 何秀凤, 常程",2008-06-25,2008-06-25,2013-07-03,2013-07-03,https://patents.google.com/patent/CN101615100B/en,
CN-103679042-B,Data security storage method and apparatus ,中天安泰（北京）信息技术有限公司,"汪家祥, 杨潇",2012-09-06,2012-09-06,2016-09-14,2016-09-14,https://patents.google.com/patent/CN103679042B/en,
CN-202084034-U,Distribution type searching system ,苏州同程旅游网络科技有限公司,"吴剑, 吴志祥, 庞绍进, 张海龙, 王专, 王晓钟, 郭凤林, 马和平",2011-05-12,2011-05-12,2011-12-21,2011-12-21,https://patents.google.com/patent/CN202084034U/en,
JP-2010198169-A,"Information processing device, method and program ","Toshiba Corp, 株式会社東芝","Masataka Goto, Shinya Murai, Mika Yamada, 美佳 山田, 真孝 後藤, 信哉 村井",2009-02-24,2009-02-24,2010-09-09,,https://patents.google.com/patent/JP2010198169A/en,https://patentimages.storage.googleapis.com/7a/c9/01/7938ab9cd46047/2010198169-3.png
JP-2015505998-A,Execution of arithmetic operations with both large floating point value and a small floating-point value ,"インターナショナル・ビジネス・マシーンズ・コーポレーションＩｎｔｅｒｎａｔｉｏｎａｌ Ｂｕｓｉｎｅｓｓ Ｍａｃｈｉｎｅｓ Ｃｏｒｐｏｒａｔｉｏｎ, インターナショナル・ビジネス・マシーンズ・コーポレーションＩｎｔｅｒｎａｔｉｏｎａｌ  Ｂｕｓｉｎｅｓｓ  Ｍａｃｈｉｎｅｓ  Ｃｏｒｐｏｒａｔｉｏｎ","ストゥチェリ、ジェフリー、エー, ピーター、エリック、ユージーン, ラジャマニ、カールティック, ミレイ、ブルース, カーター、ジョン、ブルース",2011-12-13,2012-11-21,2015-02-26,,https://patents.google.com/patent/JP2015505998A/en,https://patentimages.storage.googleapis.com/f3/16/e8/4eae1db658e002/2015505998-3.png
US-7694301-B1,Method and system for supporting input/output for a virtual machine ,"Nathan Laredo, Linus Torvalds","Nathan Laredo, Linus Torvalds",2003-06-27,2003-06-27,2010-04-06,2010-04-06,https://patents.google.com/patent/US7694301B1/en,https://patentimages.storage.googleapis.com/US7694301B1/US07694301-20100406-D00000.png
JP-2016200938-A,Search system ,"株式会社日立ソリューションズ, Hitachi Solutions Ltd","稔 藤本, Minoru Fujimoto, 稔 藤本, 鮫島　吉喜, Yoshiki Samejima, 吉喜 鮫島",2015-04-09,2015-04-09,2016-12-01,,https://patents.google.com/patent/JP2016200938A/en,https://patentimages.storage.googleapis.com/60/68/8e/b1532ca15ecc9e/2016200938-3.png
JP-2009230587-A,"Data management method of electronic computer, and program therefor ","Science Park Corp, サイエンスパーク株式会社","Tomoyuki Kawade, Koichiro Shoji, 幸市郎 小路, 智幸 川出",2008-03-24,2008-03-24,2009-10-08,,https://patents.google.com/patent/JP2009230587A/en,https://patentimages.storage.googleapis.com/a1/7d/00/85dcf79fafecd1/2009230587-5.png
CN-104396219-B,User-specific roaming settings ,微软技术许可有限责任公司,"D·H·特赖恩, I·克尔辛, K·里昂, S·康克林, M·萨恩兹, K·杰拉斯, J·米尔里, B·威利斯, B·科罗伯",2012-06-21,2013-06-14,2017-11-14,2017-11-14,https://patents.google.com/patent/CN104396219B/en,
CN-103838426-B,A touch input method and a mobile terminal ,三星电子株式会社,"李曜汉, 姜在贤, 李大松",2012-11-26,2013-11-26,2018-12-14,2018-12-14,https://patents.google.com/patent/CN103838426B/en,
JP-5160483-B2,Storage system and data migration corresponding retrieval system ,株式会社日立ソリューションズ,"秀行 柏瀬, 数樹 中西, 正樹 今川, 敬 今井",2009-03-11,2009-03-11,2013-03-13,2013-03-13,https://patents.google.com/patent/JP5160483B2/en,https://patentimages.storage.googleapis.com/0c/66/76/c6bfb1ef5816ed/0005160483-2.png
US-2016179581-A1,Content-aware task assignment in distributed computing systems using de-duplicating cache ,"Netapp, Inc.","Gokul Soundararajan, Jingxin Feng, Xing Lin",2014-12-19,2014-12-19,2016-06-23,,https://patents.google.com/patent/US20160179581A1/en,https://patentimages.storage.googleapis.com/8e/08/c3/37393e4c8cf34e/US20160179581A1-20160623-D00000.png
US-2012050336-A1,Touch-based remote control ,"Exent Technologies, Ltd.","Itay Nave, Haggai David",2010-09-01,2011-08-30,2012-03-01,,https://patents.google.com/patent/US20120050336A1/en,https://patentimages.storage.googleapis.com/49/bc/63/fd87bd156528ae/US20120050336A1-20120301-D00000.png
CN-103530427-B,A dynamic switching method and apparatus based on multiple databases ,"北京京东尚科信息技术有限公司, 北京京东世纪贸易有限公司",崔振,2013-11-04,2013-11-04,2018-10-19,2018-10-19,https://patents.google.com/patent/CN103530427B/en,
WO-2019060025-A1,"Systems, methods, and apparatuses for simplifying filesystem operations utilizing a key-value storage system ",Alibaba Group Holding Limited,"Sheng QUI, Fei Liu, Shu Li",2017-09-21,2018-07-16,2019-03-28,,https://patents.google.com/patent/WO2019060025A1/en,
EP-2856323-A1,"Method, device and computer program for dynamic monitoring of memory access distances in a numa type system ",Bull SAS,"Zoltan Menyhart, Frédéric TEMPORELLI, Benoit Welterlen",2012-05-25,2013-05-24,2015-04-08,,https://patents.google.com/patent/EP2856323A1/en,
CN-105843440-A,Registration of electronic displays ,柯尼卡美能达美国研究所有限公司,嘉堵瑙码,2015-01-29,2016-01-29,2016-08-10,,https://patents.google.com/patent/CN105843440A/en,
CN-107133227-A,Method for recommending cloud storage devices for upload files and device adopting method ,宏碁股份有限公司,"黄彦硕, 曹凌帆, 廖述群",2016-02-26,2016-02-26,2017-09-05,,https://patents.google.com/patent/CN107133227A/en,
JP-2008065382-A,Power consumption calculating method for lsi and its calculation program ,"Fujitsu Ltd, 富士通株式会社","Takashi Fujita, Junichi Niitsuma, Takayuki Sasaki, Kazuhide Tamaki, 貴行 佐々木, 潤一 新妻, 和秀 田巻, 隆司 藤田",2006-09-04,2006-09-04,2008-03-21,,https://patents.google.com/patent/JP2008065382A/en,https://patentimages.storage.googleapis.com/b1/6e/20/8a6edb3664ce96/2008065382-3.png
CN-102768594-A,Management and application methods and systems for touch-sensitive devices ,宏达国际电子股份有限公司,赖明德,2011-05-03,2011-06-21,2012-11-07,,https://patents.google.com/patent/CN102768594A/en,
US-2013326501-A1,Cloud system having flexible applications ,Sung-Jen Hsiang,Sung-Jen Hsiang,2012-05-29,2012-05-29,2013-12-05,,https://patents.google.com/patent/US20130326501A1/en,https://patentimages.storage.googleapis.com/71/7f/24/3e33b18b600a28/US20130326501A1-20131205-D00000.png
US-8683130-B2,Fabricating key fields ,International Business Machines Corporation,"Michael T. Benhase, Susan K. Candelaria, Chung M. Fung, Lokesh M. Gupta, II Joseph S. Hyde, Matthew J. Kalos, Beth A. Peterson, Donald P. TERRY",2011-04-07,2011-04-07,2014-03-25,2014-03-25,https://patents.google.com/patent/US8683130B2/en,https://patentimages.storage.googleapis.com/f7/c1/95/b6410ae02508a6/US08683130-20140325-D00000.png
US-2016062556-A1,Method and apparatus for processing touch input ,"Samsung Electronics Co., Ltd.","Seung Min CHUNG, Hye Soon JEONG, Dae Sik Hwang",2014-09-02,2015-09-02,2016-03-03,,https://patents.google.com/patent/US20160062556A1/en,https://patentimages.storage.googleapis.com/27/81/c3/7785fd92ca1272/US20160062556A1-20160303-D00000.png
US-8115619-B2,"Information processing apparatus, document management system and method, and computer program ","Fuji Xerox Co., Ltd.","Hitoshi Ikeda, Hirotsugu Kashimura, Motofumi Fukui, Hiroyuki Mitsu",2005-01-26,2006-01-17,2012-02-14,2012-02-14,https://patents.google.com/patent/US8115619B2/en,https://patentimages.storage.googleapis.com/d6/71/4f/42a19d55b074cf/US08115619-20120214-D00000.png
US-9026691-B2,Semi-autonomous touch I/O device controller operation under control of host ,Apple Inc.,Barry J. Corlett,2012-06-26,2013-06-26,2015-05-05,2015-05-05,https://patents.google.com/patent/US9026691B2/en,https://patentimages.storage.googleapis.com/5b/d6/b7/07829f0a968c1f/US09026691-20150505-D00000.png
US-7934067-B2,Data update history storage apparatus and data update history storage method ,"Hitachi, Ltd.",Tadashi Takeuchi,2007-10-15,2008-01-11,2011-04-26,2011-04-26,https://patents.google.com/patent/US7934067B2/en,https://patentimages.storage.googleapis.com/b8/05/5f/9fe578ad36d00d/US07934067-20110426-D00000.png
US-2014149644-A1,"Electronic apparatus, method of updating firmware, and computer-readable recording medium ","Samsung Electronics Co., Ltd.","Sun-A Park, Yun-ho Choi",2012-11-23,2013-11-07,2014-05-29,,https://patents.google.com/patent/US20140149644A1/en,https://patentimages.storage.googleapis.com/1b/15/61/d8eb194b840a2e/US20140149644A1-20140529-D00000.png
CN-104679540-B,Computer system and computer system activation method ,"英业达科技有限公司, 英业达股份有限公司","曲忠英, 杨云龙",2013-11-29,2013-11-29,2017-12-19,2017-12-19,https://patents.google.com/patent/CN104679540B/en,
KR-101703173-B1,"Data cache controller, devices having the same, and method of operating the same ",삼성전자주식회사,"이성현, 유준희",2011-11-07,2011-11-07,2017-02-07,2017-02-07,https://patents.google.com/patent/KR101703173B1/en,https://patentimages.storage.googleapis.com/72/09/e1/a4d4b066d1e523/112011087497618-pat00001.png
US-7424596-B2,Code interpretation using stack state information ,Intel Corporation,"Gansha Wu, Guei-Yuan Lueh, Jinzhan Peng",2004-03-31,2004-03-31,2008-09-09,2008-09-09,https://patents.google.com/patent/US7424596B2/en,https://patentimages.storage.googleapis.com/US7424596B2/US07424596-20080909-D00000.png
US-9922018-B2,Scrollbar for zooming on rows and columns of a spreadsheet and interpreting cells ,"Microsoft Technology Licensing, Llc","Wai Chan, Salvador Celis",2012-11-12,2012-11-12,2018-03-20,2018-03-20,https://patents.google.com/patent/US9922018B2/en,https://patentimages.storage.googleapis.com/47/43/e3/c448443af01790/US09922018-20180320-D00000.png
CN-105681477-B,A data access method and a server ,四川师范大学,"谭良, 胡波",2016-04-08,2016-04-08,2018-11-16,2018-11-16,https://patents.google.com/patent/CN105681477B/en,
US-2016062625-A1,Computing device and method for classifying and displaying icons ,"Fu Tai Hua Industry (Shenzhen) Co., Ltd., Hon Hai Precision Industry Co., Ltd.","Hai-Jun Mao, Chih-San Chiang, Hai-Sen Liang",2014-09-03,2015-05-29,2016-03-03,,https://patents.google.com/patent/US20160062625A1/en,https://patentimages.storage.googleapis.com/86/91/a6/b4bdab911347da/US20160062625A1-20160303-D00000.png
US-2010257514-A1,Effective mapping of code sections to the same section of secondary memory to improve the security of computing systems ,"Samsung Electronics Co., Ltd.","Onur Aciicmez, Xinwen Zhang, Jean-Pierre Seifert",2009-04-03,2009-04-03,2010-10-07,,https://patents.google.com/patent/US20100257514A1/en,https://patentimages.storage.googleapis.com/US20100257514A1/US20100257514A1-20101007-D00000.png
CN-1677346-A,Programmable device program update method and board card capable of updating program ,迈普（四川）通信技术有限公司,"何驰, 唐正涛, 徐放",2004-04-01,2004-04-01,2005-10-05,,https://patents.google.com/patent/CN1677346A/en,
US-9721120-B2,Preventing unauthorized calls to a protected function ,Apple Inc.,"Jon McLachlan, Julien Lerouge, Daniel F. Reynaud, Eric D. Laspe",2013-05-14,2013-05-14,2017-08-01,2017-08-01,https://patents.google.com/patent/US9721120B2/en,https://patentimages.storage.googleapis.com/b8/b6/54/0edeb2eac62891/US09721120-20170801-D00000.png
US-9069472-B2,Method for dispersing and collating I/O's from virtual machines for parallelization of I/O access and redundancy of storing virtual machine data ,"Atlantis Computing, Inc.","Chetan Venkatesh, Kartikeya Iyer",2012-12-21,2012-12-21,2015-06-30,2015-06-30,https://patents.google.com/patent/US9069472B2/en,https://patentimages.storage.googleapis.com/22/38/c3/13a864bd806a5b/US09069472-20150630-D00000.png
CN-104918119-B,IOS video processing method based on the browser and video processing apparatus ,腾讯科技（深圳）有限公司,庄延军,2014-03-11,2014-03-11,2018-09-04,2018-09-04,https://patents.google.com/patent/CN104918119B/en,
CN-100538649-C,Method and system for distributing unused processor cycles within a dispatch window ,国际商业机器公司,"奥克塔维安·F·赫里斯丘, 戴安娜·G·弗莱明",2006-08-25,2007-08-01,2009-09-09,2009-09-09,https://patents.google.com/patent/CN100538649C/en,
KR-20110080894-A,Method and apparatus for processing multi-touch input ,삼성전자주식회사,"김은균, 배수강, 안진용, 이재황, 최선일",2010-01-07,2010-01-07,2011-07-13,,https://patents.google.com/patent/KR20110080894A/en,https://patentimages.storage.googleapis.com/0d/ac/5b/4861df00068abf/pat00001.png
KR-20010045591-A,A computer system having multi-clipboard ,"윤종용, 삼성전자 주식회사",이석호,1999-11-05,1999-11-05,2001-06-05,,https://patents.google.com/patent/KR20010045591A/en,https://patentimages.storage.googleapis.com/KR20010045591A/pat00002.png
JP-5761419-B2,"Multiprocessor systems, control method, and control program ",富士通株式会社,"浩一郎 山下, 浩一郎 山下, 鈴木　貴久, 貴久 鈴木, 宏真 山内, 宏真 山内, 康志 栗原, 康志 栗原",2014-04-03,2014-04-03,2015-08-12,2015-08-12,https://patents.google.com/patent/JP5761419B2/en,https://patentimages.storage.googleapis.com/01/2f/21/4e64fd9fb0de20/0005761419-2.png
CN-206115342-U,Mobile terminal with two touch -control boards ,厦门美图移动科技有限公司,黄志坤,2016-07-18,2016-07-18,2017-04-19,2017-04-19,https://patents.google.com/patent/CN206115342U/en,
KR-100847461-B1,Server system built by using kvm and method for building said server system ,코아인텍주식회사,김규환,2007-06-01,2007-06-01,2008-07-18,2008-07-18,https://patents.google.com/patent/KR100847461B1/en,https://patentimages.storage.googleapis.com/2f/52/48/4b5950f14a2776/112007040499311-pat00001.png
US-9038049-B2,Automated discovery of resource definitions and relationships in a scripting environment ,"Microsoft Technology Licensing, Llc","Jeffrey S. Roberts, Ishtiyaq Ahmad Sheikh",2011-09-09,2011-09-09,2015-05-19,2015-05-19,https://patents.google.com/patent/US9038049B2/en,https://patentimages.storage.googleapis.com/64/fa/15/66cc89edc6b1b5/US09038049-20150519-D00000.png
